"ATE","EY1_i","EY0_i"
2.5,18.7400189606286,16.2400189606286
2.5,23.6251546430754,21.1251546430754
2.5,18.6114575417947,16.1114575417947
2.5,15.3270872203874,12.8270872203874
2.5,23.3624415879018,20.8624415879018
2.5,19.6595525450753,17.1595525450753
2.5,19.3625370343959,16.8625370343959
2.5,21.3513525245092,18.8513525245092
2.5,13.6619519279338,11.1619519279338
2.5,22.3470989578385,19.8470989578385
2.5,16.2600543671953,13.7600543671953
2.5,18.0140474270305,15.5140474270305
2.5,22.4658189448538,19.9658189448538
2.5,27.4244499427664,24.9244499427664
2.5,17.5550650164687,15.0550650164687
2.5,20.796645925214,18.296645925214
2.5,13.6619519279338,11.1619519279338
2.5,15.6129408201997,13.1129408201997
2.5,15.6248567999276,13.1248567999276
2.5,13.6798869755293,11.1798869755293
2.5,24.0295714484542,21.5295714484542
2.5,29.6609056748491,27.1609056748491
2.5,16.815950967198,14.315950967198
2.5,19.6595525450753,17.1595525450753
2.5,17.3016686863341,14.8016686863341
2.5,24.7816456968687,22.2816456968687
2.5,18.2475802750115,15.7475802750115
2.5,24.2143025906565,21.7143025906565
2.5,14.7301110679485,12.2301110679485
2.5,20.1441963428459,17.6441963428459
2.5,29.0186169246736,26.5186169246736
2.5,22.070488606452,19.570488606452
2.5,15.6584122553703,13.1584122553703
2.5,23.3381550231878,20.8381550231878
2.5,17.3618232842349,14.8618232842349
2.5,21.9310186294936,19.4310186294936
2.5,22.9827375974973,20.4827375974973
2.5,30.312359691093,27.812359691093
2.5,14.1821427757293,11.6821427757293
2.5,16.9110374550384,14.4110374550384
2.5,20.4666277165738,17.9666277165738
2.5,20.9729625656321,18.4729625656321
2.5,31.1078991402116,28.6078991402116
2.5,13.9642735135263,11.4642735135263
2.5,18.3956349025521,15.8956349025521
2.5,28.1585506408727,25.6585506408727
2.5,19.7525953023831,17.2525953023831
2.5,21.8808394828616,19.3808394828616
2.5,14.2734082884962,11.7734082884962
2.5,19.0640410543167,16.5640410543167
2.5,18.2901146150915,15.7901146150915
2.5,20.1915690195544,17.6915690195544
2.5,19.0382631979655,16.5382631979655
2.5,17.7214127364118,15.2214127364118
2.5,21.5381372594202,19.0381372594202
2.5,25.3879032615618,22.8879032615618
2.5,24.7298969895852,22.2298969895852
2.5,23.0221086034894,20.5221086034894
2.5,18.530413885603,16.030413885603
2.5,18.3654701080052,15.8654701080052
2.5,16.1027986432082,13.6027986432082
2.5,20.1795537901856,17.6795537901856
2.5,15.9523224514164,13.4523224514164
2.5,18.2760584032928,15.7760584032928
2.5,17.7720873069289,15.2720873069289
2.5,19.9249321613828,17.4249321613828
2.5,13.7390934788787,11.2390934788787
2.5,17.2562133665835,14.7562133665835
2.5,17.4002210097231,14.9002210097231
2.5,20.2776580090468,17.7776580090468
2.5,18.4795642459095,15.9795642459095
2.5,20.5371631145328,18.0371631145328
2.5,20.786991381472,18.286991381472
2.5,16.3589448887134,13.8589448887134
2.5,16.7658906598869,14.2658906598869
2.5,22.5457678350175,20.0457678350175
2.5,18.8058603167726,16.3058603167726
2.5,22.3470989578385,19.8470989578385
2.5,15.0664770396019,12.5664770396019
2.5,22.6934336626361,20.1934336626361
2.5,21.1474592280475,18.6474592280475
2.5,23.4279999646455,20.9279999646455
2.5,16.791286220046,14.291286220046
2.5,21.0375458790641,18.5375458790641
2.5,22.5158029796236,20.0158029796236
2.5,17.5981017222776,15.0981017222776
2.5,16.3832803469219,13.8832803469219
2.5,20.2481780448034,17.7481780448034
2.5,17.2621275981509,14.7621275981509
2.5,21.0798007003047,18.5798007003047
2.5,18.5238542310582,16.0238542310582
2.5,17.720103005003,15.220103005003
2.5,16.3514565232252,13.8514565232252
2.5,18.284728189427,15.784728189427
2.5,22.5129116038774,20.0129116038774
2.5,16.5701586682446,14.0701586682446
2.5,17.5813000745967,15.0813000745967
2.5,13.6619519279338,11.1619519279338
2.5,14.3987860329656,11.8987860329656
2.5,15.4141778310714,12.9141778310714
2.5,18.445838334252,15.945838334252
2.5,17.2698536218348,14.7698536218348
2.5,21.5841745450471,19.0841745450471
2.5,16.2298244725324,13.7298244725324
2.5,15.6584122553703,13.1584122553703
2.5,20.4403924264709,17.9403924264709
2.5,23.4169707505783,20.9169707505783
2.5,16.8854283602343,14.3854283602343
2.5,20.6698708542885,18.1698708542885
2.5,14.9018926132931,12.4018926132931
2.5,21.6223378670014,19.1223378670014
2.5,22.0081278758824,19.5081278758824
2.5,18.553541423349,16.053541423349
2.5,20.5399517335048,18.0399517335048
2.5,17.3164603350339,14.8164603350339
2.5,22.3897858434538,19.8897858434538
2.5,19.1219898785639,16.6219898785639
2.5,25.3270404516715,22.8270404516715
2.5,17.4160013769852,14.9160013769852
2.5,21.2572352651991,18.7572352651991
2.5,21.4084597562093,18.9084597562093
2.5,17.4994928338151,14.9994928338151
2.5,17.7866892450816,15.2866892450816
2.5,24.7474257320098,22.2474257320098
2.5,15.6594842525625,13.1594842525625
2.5,19.3075128052153,16.8075128052153
2.5,22.1310710730298,19.6310710730298
2.5,23.5255116595548,21.0255116595548
2.5,17.0883520728928,14.5883520728928
2.5,14.7301110679485,12.2301110679485
2.5,17.211994211162,14.711994211162
2.5,16.8155834239598,14.3155834239598
2.5,16.3271536009823,13.8271536009823
2.5,16.0678033181466,13.5678033181466
2.5,25.2302429657959,22.7302429657959
2.5,19.9521171042975,17.4521171042975
2.5,31.3414152236235,28.8414152236235
2.5,16.3017211587464,13.8017211587464
2.5,14.7301110679485,12.2301110679485
2.5,17.5981017222776,15.0981017222776
2.5,13.3668839647887,10.8668839647887
2.5,15.8520788020954,13.3520788020954
2.5,19.5561093284042,17.0561093284042
2.5,20.6698708542885,18.1698708542885
2.5,18.6029394335793,16.1029394335793
2.5,18.2111567071429,15.7111567071429
2.5,15.0050428005546,12.5050428005546
2.5,17.2621275981509,14.7621275981509
2.5,22.6846952730272,20.1846952730272
2.5,13.1542509037375,10.6542509037375
2.5,16.5349561746672,14.0349561746672
2.5,18.8087586946542,16.3087586946542
2.5,17.794120119098,15.294120119098
2.5,23.2455293932093,20.7455293932093
2.5,15.1513719472782,12.6513719472782
2.5,18.2113169122715,15.7113169122715
2.5,24.8022978725982,22.3022978725982
2.5,19.5059870702479,17.0059870702479
2.5,16.0860374082532,13.5860374082532
2.5,15.4754963982532,12.9754963982532
2.5,22.0286405017354,19.5286405017354
2.5,16.5785187985123,14.0785187985123
2.5,24.5245305082188,22.0245305082188
2.5,22.8036472119549,20.3036472119549
2.5,17.7274821409218,15.2274821409218
2.5,22.0299280781436,19.5299280781436
2.5,13.6619519279338,11.1619519279338
2.5,18.850718152599,16.350718152599
2.5,21.4868697037862,18.9868697037862
2.5,14.0674609979828,11.5674609979828
2.5,17.9489767553082,15.4489767553082
2.5,20.6343854864285,18.1343854864285
2.5,20.7769514864571,18.2769514864571
2.5,13.6619519279338,11.1619519279338
2.5,17.1432945378885,14.6432945378885
2.5,16.7718612721955,14.2718612721955
2.5,34.6884678298517,32.1884678298517
2.5,25.2422864955283,22.7422864955283
2.5,15.8561712219132,13.3561712219132
2.5,20.3975314637169,17.8975314637169
2.5,19.3358001283562,16.8358001283562
2.5,7.22856894684983,4.72856894684983
2.5,15.2678550769418,12.7678550769418
2.5,15.1234645307723,12.6234645307723
2.5,18.6634850954403,16.1634850954403
2.5,13.3668839647887,10.8668839647887
2.5,24.4522737320326,21.9522737320326
2.5,20.2774242380745,17.7774242380745
2.5,24.5760546953275,22.0760546953275
2.5,15.2724842571217,12.7724842571217
2.5,22.2505853183137,19.7505853183137
2.5,14.5150866891092,12.0150866891092
2.5,14.1787505204722,11.6787505204722
2.5,15.6216620720696,13.1216620720696
2.5,19.9383618811861,17.4383618811861
2.5,20.0301374028807,17.5301374028807
2.5,16.5903639297488,14.0903639297488
2.5,23.1164558824733,20.6164558824733
2.5,19.4263820615416,16.9263820615416
2.5,13.6619519279338,11.1619519279338
2.5,19.4709582038728,16.9709582038728
2.5,18.129099002423,15.629099002423
2.5,33.1209817017755,30.6209817017755
2.5,19.0766055954996,16.5766055954996
2.5,16.7778584750742,14.2778584750742
2.5,16.9972415973291,14.4972415973291
2.5,20.6253226188546,18.1253226188546
2.5,22.0359775933069,19.5359775933069
2.5,19.6329860002082,17.1329860002082
2.5,20.5286749747599,18.0286749747599
2.5,18.514571700231,16.014571700231
2.5,21.6318890178979,19.1318890178979
2.5,15.5624336083351,13.0624336083351
2.5,17.4756532647066,14.9756532647066
2.5,16.6830162424659,14.1830162424659
2.5,15.4916106181724,12.9916106181724
2.5,15.2079132564431,12.7079132564431
2.5,18.3744114397706,15.8744114397706
2.5,33.1209817017755,30.6209817017755
2.5,23.1140739267643,20.6140739267643
2.5,25.2302429657959,22.7302429657959
2.5,18.4874805779405,15.9874805779405
2.5,15.0906463656568,12.5906463656568
2.5,21.386914106475,18.886914106475
2.5,20.2430143195549,17.7430143195549
2.5,22.3005198438782,19.8005198438782
2.5,17.8680008790037,15.3680008790037
2.5,19.7428564918509,17.2428564918509
2.5,25.4142731517546,22.9142731517546
2.5,16.8245998594455,14.3245998594455
